athlete_id,age,gender,sport,vo2_max,hrv,lactate_threshold,resting_heart_rate,max_heart_rate,stride_length,cadence,force_application,power_output,endurance_score,efficiency_score,adaptability_score,skiing_potential
ROW_235,20,Male,Rowing,70.04,94.9,70.93,49,182,,96,393.16,284.41,99.02,92.64,76.45,0.73
ROW_236,22,Male,Rowing,73.21,68.99,65.06,54,193,,94,393.62,313.7,68.52,76.6,67.75,0.92
ROW_237,18,Female,Rowing,54.1,105.64,82.72,46,177,,83,324.01,376.89,97.85,98.41,76.25,0.52
ROW_238,26,Male,Rowing,55.52,66.05,61.52,54,184,,60,572.18,398.32,89.85,89.95,89.31,0.68
ROW_239,25,Female,Rowing,68.14,61.12,76.6,55,188,,65,313.02,327.32,72.11,97.65,77.02,0.37
ROW_240,20,Female,Rowing,69.35,104.77,68.85,45,178,,63,315.38,381.96,77.09,86.57,66.3,0.01
ROW_241,19,Male,Rowing,69.64,99.55,64.01,50,175,,97,293.72,364.6,80.37,93.88,66.93,0.76
ROW_242,18,Female,Rowing,68.89,62.78,83.15,56,192,,60,258.32,223.76,83.29,91.55,87.84,0.87
ROW_243,29,Male,Rowing,58.75,58.14,66.52,54,194,,90,345.6,383.23,53.83,62.69,53.32,0.17
ROW_244,30,Male,Rowing,58.82,108.69,66.71,55,183,,95,472.35,167.7,96.68,61.48,63.74,0.03
ROW_245,27,Female,Rowing,53.92,104.36,68.25,41,198,,68,496.87,232.48,79.85,93.22,57.65,0.16
ROW_246,34,Female,Rowing,50.49,72.91,77.6,43,192,,82,525.37,309.99,96.56,54.23,97.23,0.9
ROW_247,28,Female,Rowing,69.24,96.07,79.79,58,179,,90,279.02,281.73,81.59,70.43,54.5,0.3
ROW_248,22,Female,Rowing,48.26,58.69,60.53,45,178,,88,214.25,285.6,71.55,91.03,87.91,0.23
ROW_249,26,Female,Rowing,77.82,85.49,67.26,57,186,,80,589.87,348.72,78.35,90.66,81.52,0.01
ROW_250,30,Male,Rowing,73.93,51.31,72.93,50,182,,62,205.73,198.68,91.48,56.94,81.64,0.3
ROW_251,28,Female,Rowing,75.01,77.41,69.96,48,186,,85,584.27,395.52,66.31,74.39,88.17,0.72
ROW_252,21,Male,Rowing,76.73,55.24,86.53,42,188,,65,531.53,259.36,97.82,73.99,70.02,0.96
ROW_253,28,Female,Rowing,59.3,83.26,83.63,41,182,,79,564.83,387.46,73.3,66.19,70.04,0.31
ROW_254,26,Male,Rowing,74.63,79.52,78.78,57,178,,72,354.87,245.78,97.81,95.86,64.44,0.24
ROW_255,24,Male,Rowing,50.53,81.11,70.14,54,170,,82,278.88,300.45,94.04,82.66,79.89,0.89
ROW_256,33,Male,Rowing,45.76,53.17,81.02,57,170,,74,442.59,262.58,88.38,99.01,96.49,0.85
ROW_257,22,Male,Rowing,72.47,75.31,85.31,58,174,,90,496.5,318.98,73.37,53.34,96.2,0.33
ROW_258,23,Male,Rowing,47.62,102.95,77.84,54,177,,63,252.34,195.91,79.35,69.72,85.15,0.07
ROW_259,18,Female,Rowing,79.6,75.82,83.53,56,187,,70,519.05,250.16,91.9,91.76,95.31,0.99
ROW_260,33,Male,Rowing,68.62,100.06,82.47,57,173,,61,283.44,167.1,77.2,71.13,98.18,0.68
ROW_261,30,Female,Rowing,71.37,75.86,77.15,57,191,,75,396.67,299.53,86.91,63.09,89.76,0.93
ROW_262,18,Male,Rowing,53.6,79.63,69.37,50,170,,90,542.59,390.67,89.53,99.89,70.39,0.34
ROW_263,27,Female,Rowing,68.59,89.47,82.37,57,184,,98,277.37,161.48,75.65,93.66,74.16,0.65
ROW_264,24,Male,Rowing,46.51,116.55,66.2,42,189,,63,296.75,314.91,76.81,77.32,96.56,0.67
ROW_265,22,Male,Rowing,74.32,57.62,83.38,52,173,,87,225.11,343.77,59.89,78.09,83.5,0.87
ROW_266,30,Female,Rowing,50.94,52.3,84.14,53,194,,75,258.65,203.28,62.24,50.34,91.03,0.99
ROW_267,33,Female,Rowing,69.41,92.56,84.66,43,178,,98,258.61,218.27,95.25,99.05,55.81,0.11
ROW_268,31,Male,Rowing,52.86,116.44,74.19,57,191,,84,281.37,200.4,92.02,90.31,59.7,0.63
ROW_269,28,Male,Rowing,47.4,119.28,65.77,44,193,,72,314.48,224.35,50.51,51.84,67.21,0.34
ROW_270,19,Female,Rowing,61.85,83.89,62.99,53,197,,64,525.99,177.52,93.47,58.82,59.41,0.81
ROW_271,25,Male,Rowing,50.93,82.77,82.3,51,195,,89,566.31,242.59,51.26,91.05,95.32,0.75
ROW_272,30,Male,Rowing,70.53,95.15,86.59,46,189,,60,362.51,242.23,72.91,54.34,60.84,0.89
ROW_273,24,Female,Rowing,53.31,88.89,79.53,51,179,,64,251.28,351.82,53.37,97.09,77.86,0.34
ROW_274,29,Male,Rowing,56.99,94.39,64.32,47,193,,73,289.52,350.24,98.44,99.99,54.27,0.18
ROW_275,25,Male,Rowing,64.86,111.18,88.05,42,184,,70,494.48,349.18,98.62,94.32,57.75,0.02
ROW_276,33,Female,Rowing,54.97,102.24,89.67,40,172,,93,470.97,291.76,80.54,86.95,62.37,0.26
ROW_277,21,Male,Rowing,58.23,84.78,73.0,42,171,,88,586.88,231.47,69.61,74.36,99.14,0.37
ROW_278,29,Female,Rowing,73.55,82.33,77.84,50,191,,77,205.8,252.74,75.6,54.12,89.85,0.95
ROW_279,33,Female,Rowing,51.27,94.77,83.32,57,174,,74,500.3,229.44,88.11,86.52,83.68,0.49
ROW_280,34,Male,Rowing,47.88,81.9,82.09,46,193,,84,402.32,295.48,61.16,69.84,95.81,0.56
ROW_281,21,Male,Rowing,56.49,82.04,89.03,48,170,,89,561.08,384.49,72.09,78.51,97.81,0.88
ROW_282,26,Female,Rowing,59.85,51.14,63.45,43,180,,61,430.47,221.12,86.86,64.67,72.68,0.89
ROW_283,22,Female,Rowing,63.99,62.18,77.42,49,181,,99,378.67,264.71,69.77,62.11,66.38,0.53
ROW_284,34,Male,Rowing,58.03,84.2,80.76,57,195,,86,466.34,313.78,51.6,66.21,65.77,0.11
ROW_285,34,Female,Rowing,72.65,107.59,86.7,55,172,,74,533.41,361.17,75.37,90.69,51.79,0.27
ROW_286,19,Male,Rowing,46.38,69.51,86.22,51,192,,91,313.0,213.33,86.87,71.32,63.98,0.46
ROW_287,19,Female,Rowing,60.11,86.59,89.34,58,198,,79,243.01,220.07,98.84,65.59,67.75,0.75
ROW_288,24,Female,Rowing,58.38,74.15,75.36,42,185,,73,373.21,371.29,51.85,71.65,51.84,0.71
ROW_289,21,Female,Rowing,67.67,57.34,84.92,47,195,,86,285.81,170.06,77.0,51.61,94.13,0.64
ROW_290,30,Male,Rowing,78.82,117.08,72.82,58,183,,62,371.82,301.36,72.5,94.53,92.39,0.88
ROW_291,28,Female,Rowing,62.86,109.83,72.67,48,181,,62,596.42,365.11,62.12,77.59,62.58,0.8
ROW_292,20,Female,Rowing,79.54,55.49,67.6,58,189,,72,429.65,380.44,81.89,55.24,90.13,0.98
ROW_293,19,Female,Rowing,55.58,100.39,84.55,56,195,,84,477.44,153.17,58.18,64.42,89.81,0.89
ROW_294,33,Female,Rowing,46.08,74.33,89.57,52,185,,77,471.17,242.42,64.19,99.18,66.75,0.2
ROW_295,20,Male,Rowing,50.8,119.64,67.69,41,190,,60,528.28,214.32,89.09,79.65,84.85,0.06
ROW_296,32,Female,Rowing,58.83,71.17,61.68,43,177,,98,577.65,292.01,73.02,64.57,64.49,0.41
ROW_297,34,Male,Rowing,56.07,66.71,84.47,50,186,,64,463.53,308.22,99.68,71.32,53.51,0.62
ROW_298,33,Female,Rowing,48.4,89.75,78.61,41,186,,61,390.44,399.94,69.32,62.92,75.24,0.64
ROW_299,24,Female,Rowing,60.14,108.46,88.79,43,197,,89,327.13,278.19,73.16,51.59,71.92,0.27
ROW_300,33,Male,Rowing,56.83,63.48,67.57,43,176,,76,344.11,287.87,65.01,92.1,56.91,0.86
ROW_301,22,Male,Rowing,49.29,99.66,62.13,59,184,,88,333.79,253.58,61.81,64.62,74.53,0.33
ROW_302,19,Female,Rowing,55.36,54.3,74.77,40,198,,63,329.79,186.92,96.11,91.92,97.47,0.92
ROW_303,18,Female,Rowing,76.03,114.33,62.56,50,197,,68,477.85,225.83,87.44,73.93,86.57,0.47
ROW_304,30,Female,Rowing,55.57,55.68,67.85,41,178,,80,435.08,211.75,66.67,59.14,86.94,0.01
ROW_305,33,Male,Rowing,69.99,114.0,63.78,58,173,,71,280.8,350.3,85.01,90.09,87.88,0.16
ROW_306,22,Female,Rowing,66.42,84.36,66.72,47,177,,71,587.85,286.45,98.29,68.86,87.23,0.1
ROW_307,20,Male,Rowing,59.95,81.37,63.18,59,179,,63,371.09,224.05,53.7,85.39,51.0,0.04
ROW_308,32,Female,Rowing,53.37,118.13,88.62,43,184,,87,426.43,272.27,63.23,91.86,96.23,0.71
ROW_309,33,Male,Rowing,57.92,119.33,68.36,55,192,,68,481.04,204.72,60.03,98.15,91.51,0.19
ROW_310,28,Male,Rowing,65.72,95.51,73.32,54,199,,99,445.47,196.28,93.49,54.29,63.73,0.84
ROW_311,26,Male,Rowing,57.28,58.9,86.96,44,187,,91,324.42,364.99,58.96,50.42,77.64,0.26
ROW_312,25,Female,Rowing,52.52,85.43,80.32,44,183,,72,519.08,386.2,65.4,77.42,80.75,0.03
ROW_313,22,Female,Rowing,49.08,87.04,78.54,54,174,,93,244.06,170.0,77.19,63.21,56.6,0.82
ROW_314,34,Male,Rowing,75.79,86.01,81.17,56,178,,78,427.6,341.22,81.05,73.46,62.7,0.47
ROW_315,22,Male,Rowing,60.41,89.86,84.86,42,182,,73,309.33,263.33,90.41,53.63,51.16,0.6
ROW_316,31,Male,Rowing,66.88,51.31,86.33,57,198,,64,446.3,247.24,70.37,75.08,93.2,0.34
ROW_317,24,Female,Rowing,62.16,99.79,79.28,50,194,,86,287.2,322.35,76.71,56.24,51.25,0.05
ROW_318,26,Female,Rowing,75.54,99.87,86.7,45,188,,87,508.88,216.56,98.27,91.93,65.93,0.37
ROW_319,34,Female,Rowing,64.14,58.08,76.06,51,180,,85,291.01,155.15,64.87,87.97,53.91,0.52
ROW_320,20,Male,Rowing,61.83,89.92,68.32,56,181,,69,556.16,203.5,62.4,53.7,89.07,0.01
ROW_321,25,Female,Rowing,77.36,89.79,86.4,53,172,,83,544.62,196.23,85.53,91.82,96.25,0.57
ROW_322,30,Female,Rowing,70.19,97.77,76.24,45,171,,76,344.96,158.51,88.56,66.25,78.14,0.89
ROW_323,33,Female,Rowing,48.9,55.98,87.18,49,192,,75,354.33,230.33,70.74,67.64,56.98,0.22
ROW_324,27,Male,Rowing,51.22,93.86,61.21,55,191,,76,480.6,268.63,60.65,58.99,77.91,0.93
ROW_325,20,Female,Rowing,72.55,69.65,71.93,57,184,,60,236.15,333.96,88.95,91.77,88.52,0.1
ROW_326,29,Female,Rowing,74.25,85.49,88.43,59,174,,80,232.37,231.42,83.52,70.24,85.92,0.83
ROW_327,33,Female,Rowing,64.08,104.13,67.49,45,176,,81,254.53,198.64,93.81,52.44,87.09,0.84
ROW_328,34,Female,Rowing,64.41,99.4,88.25,58,173,,64,424.99,207.65,92.22,98.31,63.96,0.26
ROW_329,24,Female,Rowing,67.12,58.32,88.62,42,174,,95,259.6,372.79,60.26,62.79,53.69,0.96
ROW_330,25,Male,Rowing,60.37,91.38,86.46,51,194,,80,311.05,201.18,91.62,96.81,57.45,0.42
ROW_331,34,Male,Rowing,68.81,117.84,76.91,55,185,,68,458.76,369.81,58.76,65.06,97.78,0.14
ROW_332,24,Male,Rowing,48.8,60.97,79.41,42,184,,86,206.25,261.77,93.19,91.57,80.68,0.59
ROW_333,18,Male,Rowing,78.64,109.7,86.09,55,196,,71,272.09,383.6,88.52,83.21,86.39,1.0
ROW_334,25,Female,Rowing,71.26,99.18,83.28,43,185,,77,571.97,252.02,78.49,93.06,94.95,0.9
ROW_335,27,Female,Rowing,67.09,104.18,78.9,59,194,,94,465.43,194.42,82.11,98.81,92.64,0.28
ROW_336,29,Male,Rowing,56.07,69.74,89.47,52,173,,74,322.22,287.26,55.2,93.57,60.92,0.58
ROW_337,18,Male,Rowing,50.63,70.15,80.57,43,175,,89,218.12,296.93,51.99,70.18,52.9,0.12
ROW_338,21,Male,Rowing,59.33,113.42,89.26,43,187,,92,434.42,308.87,66.53,90.73,96.26,0.46
ROW_339,21,Female,Rowing,68.16,75.19,61.72,46,172,,95,289.15,252.87,91.07,85.58,99.08,0.52
ROW_340,26,Female,Rowing,67.18,54.41,64.17,51,194,,99,584.07,162.15,73.29,53.08,78.37,0.32
ROW_341,32,Female,Rowing,58.39,92.04,73.54,41,191,,89,474.78,306.68,61.17,96.49,94.42,0.48
ROW_342,32,Male,Rowing,66.47,58.74,71.55,55,193,,85,589.65,383.26,91.73,73.3,61.59,0.92
ROW_343,24,Male,Rowing,73.48,105.76,83.48,46,196,,80,539.56,389.39,61.43,56.72,55.55,0.5
ROW_344,29,Male,Rowing,45.92,94.92,64.82,58,174,,96,393.21,299.22,90.77,71.27,74.99,0.83
ROW_345,20,Female,Rowing,60.77,111.23,89.28,50,171,,90,467.83,154.97,72.65,80.16,90.56,0.32
ROW_346,26,Female,Rowing,71.55,104.94,69.45,40,192,,76,524.84,176.51,73.17,78.65,82.73,0.97
ROW_347,31,Male,Rowing,64.12,57.85,72.87,48,185,,76,431.27,358.5,63.64,78.74,81.87,0.09
ROW_348,30,Male,Rowing,67.8,76.67,68.24,44,175,,93,224.6,357.44,95.01,62.79,50.87,0.59
ROW_349,29,Female,Rowing,63.08,104.22,77.38,56,196,,83,388.18,386.5,54.44,81.64,65.87,0.79
ROW_350,18,Female,Rowing,79.72,79.21,61.76,40,184,,92,252.23,290.94,57.22,95.37,96.97,0.81
ROW_351,33,Male,Rowing,46.91,118.07,64.49,56,187,,63,485.94,365.95,81.79,69.43,56.71,0.2
ROW_352,29,Male,Rowing,62.19,101.5,82.37,51,175,,68,472.25,356.22,92.51,81.53,86.32,0.4
ROW_353,27,Female,Rowing,48.2,51.08,65.6,52,182,,61,597.16,297.36,54.77,62.2,87.97,0.62
ROW_354,19,Male,Rowing,50.59,111.6,67.07,50,193,,94,451.52,345.91,86.69,52.41,86.64,0.32
ROW_355,30,Male,Rowing,58.41,57.06,83.79,52,182,,97,520.06,181.43,87.13,79.29,99.46,0.66
ROW_356,23,Female,Rowing,50.44,59.84,62.8,52,170,,74,307.32,309.8,79.08,52.38,70.46,0.38
ROW_357,29,Male,Rowing,78.73,101.41,73.12,45,185,,62,336.01,388.36,74.34,86.18,84.11,0.35
ROW_358,21,Female,Rowing,78.14,110.55,60.69,45,173,,90,566.81,190.49,66.05,83.52,59.68,0.11
ROW_359,18,Male,Rowing,56.76,87.54,70.4,59,186,,82,502.08,336.01,67.57,68.47,69.99,0.04
ROW_360,28,Female,Rowing,67.39,70.23,80.97,49,187,,71,462.11,230.2,83.72,70.56,74.58,0.84
ROW_361,25,Male,Rowing,63.68,74.59,62.7,58,185,,67,301.61,354.28,53.26,95.89,60.74,0.49
ROW_362,19,Male,Rowing,73.55,74.0,86.65,42,170,,80,479.43,324.3,79.25,50.66,95.34,0.56
ROW_363,19,Male,Rowing,66.96,72.87,87.28,46,175,,80,554.71,381.54,63.94,78.17,85.81,0.37
ROW_364,33,Female,Rowing,45.01,67.0,63.15,44,180,,91,292.32,327.98,73.33,96.17,64.19,0.14
ROW_365,18,Male,Rowing,71.71,92.62,89.72,47,175,,76,482.45,252.58,77.95,95.7,56.75,0.45
ROW_366,21,Male,Rowing,71.14,113.03,68.93,44,186,,96,357.48,152.72,94.28,79.23,64.39,0.23
ROW_367,23,Female,Rowing,62.84,71.5,62.52,51,173,,83,247.51,348.23,78.95,69.06,81.15,0.84
ROW_368,31,Male,Rowing,76.6,63.07,60.15,43,183,,67,505.38,252.12,61.36,54.95,91.32,0.99
ROW_369,32,Female,Rowing,76.8,108.7,72.26,58,199,,77,266.85,317.66,53.97,58.69,75.16,0.89
ROW_370,24,Female,Rowing,63.34,101.92,78.89,57,183,,70,301.16,176.27,81.35,83.98,55.12,0.53
ROW_371,24,Female,Rowing,66.28,115.16,69.97,42,189,,69,513.18,372.74,77.25,50.83,62.47,0.63
ROW_372,19,Male,Rowing,79.88,61.59,85.1,46,177,,85,496.85,258.91,83.59,94.17,67.26,0.95
ROW_373,32,Female,Rowing,55.46,60.1,81.5,47,191,,65,301.67,379.92,72.97,79.4,81.81,0.54
ROW_374,18,Male,Rowing,56.36,87.9,70.5,54,171,,76,576.39,326.75,91.26,52.26,62.33,0.64
ROW_375,34,Female,Rowing,51.4,93.01,82.03,56,174,,82,286.11,180.37,96.01,61.99,61.7,0.63
ROW_376,30,Male,Rowing,76.36,83.61,88.21,58,173,,96,597.45,294.8,52.0,79.71,64.31,0.71
ROW_377,29,Female,Rowing,71.06,91.93,62.79,43,179,,87,495.16,377.48,87.2,51.78,79.63,0.64
ROW_378,32,Female,Rowing,48.7,62.63,69.18,55,189,,75,357.0,349.99,51.76,89.0,74.63,0.67
ROW_379,22,Male,Rowing,79.36,83.57,73.9,52,197,,71,252.14,254.5,72.25,96.0,92.08,0.73
ROW_380,24,Female,Rowing,70.58,96.07,74.94,51,193,,80,328.2,388.77,73.08,98.06,84.9,0.81
ROW_381,25,Male,Rowing,74.77,80.29,76.27,43,190,,83,277.5,217.14,84.81,86.68,83.34,0.4
ROW_382,31,Female,Rowing,46.69,97.56,69.02,51,172,,87,448.74,243.78,67.62,92.84,57.73,0.75
ROW_383,21,Male,Rowing,62.67,81.58,80.02,56,185,,96,342.74,337.43,91.05,80.54,52.76,0.1
ROW_384,31,Female,Rowing,69.45,73.35,79.35,48,179,,80,318.0,208.23,67.14,72.93,75.5,0.88
ROW_385,27,Female,Rowing,64.0,71.25,77.33,51,197,,92,502.85,278.84,67.13,85.66,53.58,0.29
ROW_386,33,Male,Rowing,68.33,78.76,63.41,54,184,,61,292.24,332.2,61.14,61.21,68.2,0.4
ROW_387,28,Female,Rowing,73.63,51.62,74.31,59,173,,96,434.76,310.99,84.19,55.49,51.31,0.8
ROW_388,31,Male,Rowing,58.1,96.8,70.69,41,170,,78,277.84,188.84,53.83,88.09,58.84,0.64
ROW_389,31,Male,Rowing,74.7,109.16,74.73,48,191,,87,485.92,307.42,68.15,97.91,55.52,0.31
ROW_390,19,Female,Rowing,50.7,74.82,87.66,53,196,,74,450.05,293.18,63.34,78.87,90.05,0.23
ROW_391,30,Female,Rowing,54.48,53.22,74.42,43,198,,60,519.26,289.46,61.47,74.13,67.31,0.96
ROW_392,20,Female,Rowing,46.52,119.07,60.42,43,184,,87,227.4,356.51,53.05,76.72,53.94,0.09
ROW_393,21,Male,Rowing,57.75,68.46,73.17,45,179,,94,284.04,195.97,59.52,73.92,63.27,0.0
ROW_394,33,Male,Rowing,58.3,58.86,84.62,44,189,,91,261.78,337.89,72.31,72.11,84.14,0.67
ROW_395,21,Female,Rowing,73.18,75.88,83.4,56,191,,87,276.22,340.23,75.19,97.35,87.28,0.61
ROW_396,32,Male,Rowing,67.86,101.7,75.4,52,187,,68,241.21,330.66,63.48,73.99,55.99,0.74
ROW_397,18,Female,Rowing,60.29,70.57,67.49,59,185,,83,424.83,276.49,82.51,54.06,88.93,0.73
ROW_398,33,Female,Rowing,67.82,90.23,73.95,56,190,,63,437.37,248.88,66.79,88.28,68.53,0.86
ROW_399,32,Female,Rowing,46.85,79.09,76.91,58,196,,62,537.4,248.67,68.36,69.58,83.97,0.92
ROW_400,33,Male,Rowing,51.31,58.24,90.0,40,178,,81,367.1,333.45,89.13,85.53,83.58,0.78
ROW_401,18,Male,Rowing,66.94,73.12,79.33,56,193,,99,412.95,274.47,77.6,78.98,89.68,0.23
ROW_402,34,Female,Rowing,67.45,100.74,80.83,42,188,,98,596.52,234.61,97.66,85.66,84.86,0.46
ROW_403,22,Male,Rowing,72.09,92.84,74.74,53,186,,84,412.74,306.37,67.97,53.1,51.94,0.64
ROW_404,22,Female,Rowing,59.1,58.38,70.63,51,179,,81,429.43,359.25,91.39,51.69,75.97,0.54
ROW_405,24,Female,Rowing,70.29,61.43,84.39,54,188,,93,598.37,165.38,86.92,68.93,58.31,0.16
ROW_406,30,Male,Rowing,68.94,94.85,74.85,45,177,,79,597.65,393.03,94.51,84.66,98.5,0.59
ROW_407,29,Female,Rowing,78.72,106.94,89.84,59,196,,95,369.61,174.16,97.84,61.18,62.79,0.89
ROW_408,21,Female,Rowing,52.53,74.46,73.71,41,188,,96,453.98,277.93,50.38,71.67,71.01,0.42
ROW_409,21,Female,Rowing,64.31,91.67,62.04,43,174,,98,392.32,290.05,54.41,99.04,59.84,0.67
ROW_410,23,Female,Rowing,66.06,61.95,80.48,52,171,,86,488.29,184.55,83.72,60.74,56.73,0.62
ROW_411,32,Female,Rowing,79.95,71.8,61.4,52,184,,91,575.35,378.9,69.51,92.4,80.05,0.38
ROW_412,23,Male,Rowing,52.04,51.42,67.52,56,186,,88,323.86,267.87,90.96,91.27,74.66,0.57
ROW_413,29,Male,Rowing,63.31,103.78,70.61,45,196,,91,527.55,185.78,50.6,94.57,68.73,0.21
ROW_414,31,Female,Rowing,57.12,78.07,82.18,50,179,,83,461.94,327.9,90.35,95.76,54.27,0.55
ROW_415,29,Male,Rowing,63.41,107.13,74.83,58,199,,62,312.07,315.85,56.76,75.37,86.8,0.8
ROW_416,32,Female,Rowing,53.12,99.59,60.86,55,190,,86,518.92,390.72,64.51,84.1,50.29,0.76
ROW_417,25,Female,Rowing,46.67,108.01,78.51,47,190,,68,370.85,260.38,98.45,80.94,72.88,0.36
ROW_418,26,Female,Rowing,65.04,70.0,72.34,40,191,,99,248.16,216.95,52.58,65.45,81.63,0.11
ROW_419,22,Female,Rowing,56.75,62.96,87.66,49,171,,82,597.37,165.0,67.45,63.99,71.54,0.8
ROW_420,22,Male,Rowing,51.37,118.03,74.99,41,178,,66,370.26,333.28,54.23,67.08,56.31,0.27
ROW_421,23,Male,Rowing,56.34,100.21,81.27,58,171,,76,416.62,304.32,92.68,60.92,88.91,0.05
ROW_422,20,Female,Rowing,46.72,108.38,66.57,53,187,,96,523.18,393.15,85.15,87.87,66.2,0.45
ROW_423,22,Male,Rowing,78.27,50.92,82.83,42,181,,66,584.35,328.04,90.02,98.23,56.74,0.74
ROW_424,18,Female,Rowing,65.34,74.81,81.63,48,184,,89,549.16,383.29,76.36,93.39,77.51,0.81
ROW_425,28,Male,Rowing,73.52,102.0,87.12,47,190,,72,410.02,397.89,67.89,60.9,50.96,0.98
ROW_426,18,Female,Rowing,59.81,55.46,61.01,50,194,,77,418.28,257.11,50.11,52.6,66.2,0.19
ROW_427,24,Female,Rowing,76.62,89.71,73.43,54,189,,90,312.35,187.57,63.9,87.85,87.53,0.29
ROW_428,32,Female,Rowing,61.92,80.04,80.37,45,175,,81,385.12,198.96,75.73,69.51,95.64,0.61
ROW_429,34,Male,Rowing,65.09,51.23,62.85,41,187,,73,578.74,229.59,83.22,91.23,79.59,0.81
ROW_430,25,Male,Rowing,62.21,66.52,72.32,40,199,,77,490.78,277.22,61.45,88.96,60.88,0.23
ROW_431,19,Female,Rowing,70.66,69.94,88.26,42,182,,94,204.75,180.6,56.95,81.27,61.0,0.41
ROW_432,30,Male,Rowing,64.83,57.83,73.08,57,173,,76,246.6,225.43,60.08,62.77,80.19,0.41
ROW_433,29,Male,Rowing,54.51,94.21,89.56,53,181,,78,569.52,226.95,67.7,55.2,70.34,0.77
ROW_434,22,Male,Rowing,50.09,66.97,61.71,56,178,,90,539.49,151.02,57.42,62.63,58.86,0.24
ROW_435,30,Male,Rowing,66.21,69.43,81.53,41,171,,98,394.47,238.54,57.84,75.49,89.37,0.97
ROW_436,23,Male,Rowing,62.12,112.88,77.43,58,185,,95,446.79,179.04,52.19,98.97,60.01,0.51
ROW_437,32,Male,Rowing,48.36,82.7,75.02,48,170,,74,315.86,257.43,92.84,53.18,66.08,0.28
ROW_438,28,Male,Rowing,58.85,77.45,89.13,47,173,,88,517.13,199.13,60.99,60.0,53.07,0.28
ROW_439,21,Male,Rowing,63.02,100.67,63.89,49,184,,99,441.33,355.53,91.1,81.36,85.07,0.02
ROW_440,18,Male,Rowing,73.94,113.67,86.88,48,189,,75,477.93,170.13,71.92,65.22,63.76,0.69
ROW_441,32,Male,Rowing,47.66,51.75,80.74,47,170,,92,349.96,366.42,81.62,92.93,61.64,0.78
ROW_442,29,Male,Rowing,57.2,81.38,67.77,46,189,,84,372.18,295.13,53.79,56.97,65.17,0.03
ROW_443,26,Male,Rowing,73.79,92.75,87.05,45,184,,75,283.07,264.66,79.18,98.16,93.71,0.59
ROW_444,28,Male,Rowing,67.69,72.3,72.88,41,172,,89,579.22,287.44,64.5,95.62,75.9,0.78
ROW_445,22,Female,Rowing,55.15,104.07,84.43,48,182,,93,578.62,244.03,54.76,94.38,57.89,0.38
ROW_446,24,Female,Rowing,74.59,118.0,71.67,48,187,,61,527.1,181.9,95.41,58.65,88.72,0.43
ROW_447,25,Male,Rowing,62.27,116.04,85.53,58,182,,99,574.22,341.47,80.18,66.47,60.42,0.36
ROW_448,18,Male,Rowing,62.44,68.62,79.1,48,179,,97,466.13,381.98,62.09,90.2,70.62,0.32
ROW_449,18,Male,Rowing,79.18,65.84,64.23,41,189,,77,293.86,387.52,70.98,90.39,78.4,0.49
ROW_450,20,Female,Rowing,78.15,117.02,79.49,58,193,,64,504.08,317.68,67.85,85.26,79.22,0.17
ROW_451,25,Female,Rowing,57.55,82.1,65.74,55,176,,99,330.11,252.59,85.03,72.4,53.45,0.44
ROW_452,28,Male,Rowing,49.92,64.58,72.36,53,194,,65,376.19,269.59,80.37,65.58,91.84,0.94
ROW_453,18,Male,Rowing,56.4,99.49,65.11,59,177,,71,309.74,314.24,50.99,98.15,73.97,0.03
ROW_454,31,Male,Rowing,46.07,69.91,60.66,40,170,,71,369.45,355.77,59.89,56.96,99.46,0.16
ROW_455,18,Male,Rowing,45.73,68.71,66.36,52,197,,71,471.73,243.64,73.91,52.19,85.87,0.78
ROW_456,23,Male,Rowing,58.84,111.55,76.09,41,187,,68,244.24,379.2,72.27,50.46,99.63,0.13
ROW_457,23,Female,Rowing,77.94,61.37,74.45,53,181,,81,242.08,231.07,75.83,88.75,72.67,0.27
ROW_458,20,Male,Rowing,75.5,54.51,75.04,40,187,,75,473.51,282.71,85.74,52.84,57.04,0.45
ROW_459,27,Female,Rowing,62.9,68.84,67.43,54,197,,63,511.83,390.34,84.1,76.93,86.37,0.94
ROW_460,29,Male,Rowing,64.78,92.49,80.55,57,193,,62,420.59,384.55,68.64,68.36,88.89,0.18
ROW_461,27,Male,Rowing,45.21,58.62,81.13,48,181,,75,272.66,323.94,93.88,57.35,92.64,0.92
ROW_462,19,Female,Rowing,52.54,83.01,70.74,47,189,,73,372.3,231.14,53.15,87.03,65.07,0.72
ROW_463,30,Female,Rowing,45.87,93.91,86.44,46,178,,97,503.27,204.76,79.23,52.75,75.53,0.67
ROW_464,33,Male,Rowing,71.41,109.41,79.32,48,171,,63,474.29,170.04,97.48,65.92,92.88,0.72
ROW_465,30,Female,Rowing,50.1,66.09,81.39,48,183,,61,243.95,327.16,77.45,78.11,93.24,0.03
ROW_466,21,Male,Rowing,75.42,107.21,68.32,50,173,,69,587.66,275.86,72.76,70.12,51.28,0.1
ROW_467,21,Female,Rowing,67.52,66.44,60.02,43,198,,70,289.35,293.07,56.7,62.96,83.55,0.33
ROW_468,28,Female,Rowing,53.03,97.37,85.96,46,198,,98,288.16,268.1,90.51,96.3,80.08,0.07
ROW_469,31,Male,Rowing,50.52,80.15,84.67,46,184,,85,383.94,270.74,68.69,96.55,54.17,0.99
